mediaID	occid	url	originalUrl	thumbnailUrl
66335	23	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10070_C1.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10070_C1_lg.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10070_C1_tn.jpg
5711553	23	https://biocoll.inhs.illinois.edu/media/myco/DBG_DBG/DBG-F-010/DBG-F-010070.jpg	https://biocoll.inhs.illinois.edu/media/myco/DBG_DBG/DBG-F-010/DBG-F-010070_lg.jpg	https://biocoll.inhs.illinois.edu/media/myco/DBG_DBG/DBG-F-010/DBG-F-010070_tn.jpg
66336	24	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10071_C1.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10071_C1_lg.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10071_C1_tn.jpg
5711554	24	https://biocoll.inhs.illinois.edu/media/myco/DBG_DBG/DBG-F-010/DBG-F-010071.jpg	https://biocoll.inhs.illinois.edu/media/myco/DBG_DBG/DBG-F-010/DBG-F-010071_lg.jpg	https://biocoll.inhs.illinois.edu/media/myco/DBG_DBG/DBG-F-010/DBG-F-010071_tn.jpg
66338	25	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00001/1008_C1.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00001/1008_C1_lg.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00001/1008_C1_tn.jpg
104874	25	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-001/DBG-F-001008_S00.JPG	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-001/DBG-F-001008_S00_lg.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-001/DBG-F-001008_S00_tn.jpg
5661215	25	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-001/DBG-F-001008.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-001/DBG-F-001008_lg.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-001/DBG-F-001008_tn.jpg
66340	28	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00001/1009_C1.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00001/1009_C1_lg.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00001/1009_C1_tn.jpg
5660367	28	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-001/DBG-F-001009.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-001/DBG-F-001009_lg.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-001/DBG-F-001009_tn.jpg
66339	30	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10094_C1.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10094_C1_lg.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10094_C1_tn.jpg
105071	30	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-010/DBG-F-010094_S00.JPG	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-010/DBG-F-010094_S00_lg.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-010/DBG-F-010094_S00_tn.jpg
5660473	30	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-010/DBG-F-010094.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-010/DBG-F-010094_lg.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-010/DBG-F-010094_tn.jpg
